,AGE07,EDCL07,MARRIED07,KIDS07,OCCAT107,INCOME07,RISK07,NETWORTH07,TrueRiskTol
15892,61,4,1,3,2,1448367.7752,3,12098887.329,3.1341546722624862
15893,61,4,1,3,2,1246022.2772,3,12490343.24,2.811275595493156
15894,61,4,1,3,2,1522916.1166,3,10325944.154,3.0382006471343987
15895,31,2,1,3,1,90522.98595,4,351440.41803,21.002732906554243
15896,31,2,1,3,1,92652.938561,4,372121.30307,21.26911398298499
15898,31,2,1,3,1,92652.938561,4,368186.03201,21.26911398298499
15910,38,4,1,3,1,191695.73495,1,4043004.288,22.115151620857016
15911,38,4,1,3,1,191695.73495,1,4039897.4951,22.09525128436993
15912,38,4,1,3,1,191695.73495,1,4041968.6904,22.112134622271324
15913,38,4,1,3,1,191695.73495,1,4040933.0927,22.09194144756627
15914,38,4,1,3,1,190630.75865,1,4040933.0927,22.041622411813663
15920,50,4,2,2,1,31949.289159,4,115054.89876,8.105260819582934
15921,50,4,2,2,1,31949.289159,4,116090.49641,8.158271651735262
15922,50,4,2,2,1,31949.289159,4,115054.89876,8.105260819582934
15923,50,4,2,2,1,31949.289159,4,116090.49641,8.158271651735262
15924,50,4,2,2,1,31949.289159,4,115054.89876,8.192120113322073
15945,61,4,1,0,1,159746.44579,3,1323286.6754,2.0131342632941926
15946,61,4,1,0,1,159746.44579,3,1327221.9464,2.010267195336798
15947,61,4,1,0,1,160811.4221,3,1363364.3044,1.9887507692043227
15948,61,4,1,0,1,159746.44579,3,1341616.7538,1.9999729232356631
15949,61,4,1,0,1,159746.44579,3,1330225.1796,2.0080946005887634
15960,62,3,1,0,1,77743.270286,3,96538.412802,3.6276663134634415
15961,62,3,1,0,1,96912.843782,3,89693.112345,4.067699327817405
15962,62,3,1,0,1,89458.009645,3,94601.845199,3.892046637239757
15964,62,3,1,0,1,97977.820087,3,92375.310255,4.082665978131263
15965,66,3,2,0,1,40469.099601,3,265423.67734,0.8057340177200853
15966,66,3,2,0,1,39404.123296,3,264388.07969,0.8003914955472318
15967,66,3,2,0,1,39404.123296,3,265423.67734,0.8051358378993545
15968,66,3,2,0,1,39404.123296,3,265423.67734,0.8003914955472318
15969,66,3,2,0,1,39404.123296,3,265423.67734,0.8051358378993545
15985,46,4,1,3,1,1650713.2732,1,45626361.202,4.352155829387345
15986,46,4,1,3,1,1650713.2732,1,45083708.034,4.358276612782642
15987,46,4,1,3,1,1650713.2732,1,44176524.494,4.387589813045887
15988,46,4,1,3,1,1650713.2732,1,45496911.496,4.357609196361127
15989,46,4,1,3,1,1650713.2732,1,44128887.002,4.3669618661287535
16010,43,4,1,2,2,80938.199202,3,138252.28609,14.029638909421935
16011,43,4,1,2,2,80938.199202,3,128724.78772,14.03240103385554
16012,43,4,1,2,2,80938.199202,3,193035.4017,14.03240103385554
16013,43,4,1,2,2,80938.199202,3,136181.09079,14.029638909421935
16014,43,4,1,2,2,80938.199202,3,164142.2273,14.029638909421935
16015,39,1,1,2,1,42599.052212,4,104906.0418,20.54905147752981
16016,39,1,1,2,1,42599.052212,4,103870.44415,20.54905147752981
16017,39,1,1,2,1,42599.052212,4,104906.0418,20.54905147752981
16018,39,1,1,2,1,42599.052212,4,104906.0418,20.54905147752981
16019,39,1,1,2,1,42599.052212,4,104906.0418,20.54905147752981
16020,70,1,1,0,3,291803.50765,2,10202190.235,0.4908088235289006
16021,70,1,1,0,3,291803.50765,2,10211510.614,0.4905441176464454
16022,70,1,1,0,3,291803.50765,2,10202190.235,0.4905441176464454
16023,70,1,1,0,3,290738.53135,2,10211510.614,0.4905441176464454
16024,70,1,1,0,3,291803.50765,2,10202190.235,0.4908088235289006
16030,53,2,1,0,1,134187.01447,2,240880.01306,14.425924648108763
16034,53,2,1,0,1,112887.48836,2,270290.98628,13.175663356653624
16060,41,3,1,2,1,50053.886349,4,246058.00131,8.537702718158819
16061,41,3,1,2,1,50053.886349,4,245022.40366,8.537702718158819
16062,41,3,1,2,1,48988.910043,4,243986.80601,8.454886537205837
16063,41,3,1,2,1,48988.910043,4,245022.40366,8.454886537205837
16064,41,3,1,2,1,48988.910043,4,245022.40366,8.454886537205837
16065,30,3,1,1,1,62833.602012,3,28271.815807,22.392037479209804
16066,30,3,1,1,1,62833.602012,3,29203.85369,22.39494766390172
16067,30,3,1,1,1,61768.625707,3,28271.815807,22.211550866653248
16068,30,3,1,1,1,61768.625707,3,28168.256042,22.21441064083288
16069,30,3,1,1,1,62833.602012,3,29307.413455,22.392037479209804
16082,42,2,1,2,1,18104.59719,4,13773.448726,62.48988827451483
16084,42,2,1,2,1,17039.620885,4,13773.448726,60.47904974136443
16101,38,3,2,0,1,30351.824701,2,88025.800131,11.87918600179459
16102,38,3,2,0,1,38871.635143,2,88129.359895,13.46172421323495
16104,38,3,2,0,1,30351.824701,2,87093.762247,11.87847281894988
16122,58,4,1,1,2,53057119.53,1,689700784.78,1.346097917244496
16124,58,4,1,1,2,54239243.229,1,885762202.81,1.504808342391506
16156,55,4,1,0,2,2374897.1608,2,63982743.762,5.906517395818026
16159,55,4,1,0,2,2374897.1608,2,64026860.222,5.912539913756367
16161,35,4,1,3,1,100107.7727,4,68142.325278,26.3668268517966
16163,35,4,1,3,1,92652.938561,4,98278.216852,21.824764386447377
16165,44,2,2,0,1,15974.644579,4,38834.911822,9.331278620072196
16186,63,4,1,0,1,62833.602012,3,1473655.454,0.8161428771057619
16190,72,4,1,0,2,3184279.1528,1,250893206.73,0.461214711893822
16191,72,4,1,0,2,2843486.7351,1,204193966.36,0.4704485421330527
16192,72,4,1,0,2,3045832.2331,1,286717636.19,0.4587047149429405
16193,72,4,1,0,2,2918035.0765,1,341250137.17,0.4582195891322922
16194,72,4,1,0,2,2875436.0243,1,213045219.46,0.4661344568884132
16225,80,3,1,0,3,70607.929041,3,959481.22142,0.5444684579436196
16226,80,3,1,0,3,70607.929041,3,959481.22142,0.5458993902435969
16227,80,3,1,0,3,70501.43141,3,959481.22142,0.5465764925370079
16228,80,3,1,0,3,70501.43141,3,959481.22142,0.5457342233006653
16229,80,3,1,0,3,70501.43141,3,959481.22142,0.544775943395921
16245,36,4,1,3,2,455809.85867,2,915261.20183,44.83181618247603
16246,36,4,1,3,2,456874.83497,2,915261.20183,44.8857878941121
16247,36,4,1,3,2,455809.85867,2,915261.20183,44.80212405914523
16248,36,4,1,3,2,455809.85867,2,916296.79948,44.80212405914523
16249,36,4,1,3,2,455809.85867,2,915157.64206,44.83481915971196
16250,50,4,2,0,1,54313.79157,2,261333.06662,8.346805552273846
16251,50,4,2,0,1,54313.79157,2,297682.54409,8.32737905266828
16252,50,4,2,0,1,54313.79157,2,237203.64141,8.37005886281777
16253,50,4,2,0,1,54313.79157,2,342006.12345,8.38453000419106
16254,50,4,2,0,1,54313.79157,2,325954.3599,8.339715158698276
16275,39,4,1,3,1,106497.63053,3,292452.77596,24.083741198033835
16276,39,4,1,3,1,106497.63053,3,293488.37361,24.083741198033835
16277,39,4,1,3,1,106497.63053,3,269669.62769,23.97071830407569
16278,39,4,1,3,1,106497.63053,3,264491.63945,24.083741198033835
16279,39,4,1,3,1,106497.63053,3,258174.49379,24.083741198033835
16285,53,4,1,2,1,99042.796392,4,171805.6499,8.126311517532022
16286,53,4,1,2,1,99042.796392,4,170562.93272,8.130961561833331
16287,53,4,1,2,1,99042.796392,4,166109.86283,8.106225636032459
16288,53,4,1,2,1,99042.796392,4,174083.96473,8.264290204791141
16289,53,4,1,2,1,99042.796392,4,139909.24233,8.0999037169952
16330,68,4,1,0,3,103302.70161,3,3960125.4082,0.6537507234671276
16331,68,4,1,0,3,103302.70161,3,3960125.4082,0.6537888840399693
16332,68,4,1,0,3,103302.70161,3,3959089.8106,0.6529190865300385
16333,68,4,1,0,3,104367.67792,3,3959089.8106,0.6528409745253816
16334,68,4,1,0,3,103302.70161,3,3959089.8106,0.6528809259571968
16346,32,3,1,2,1,73483.365065,4,118783.05029,37.60901474014133
16347,32,3,1,2,1,88393.033339,4,119818.64794,39.21807858051769
16348,32,3,1,2,1,90522.98595,4,118783.05029,44.08761941932964
16355,71,3,1,0,3,53781.303417,2,3016695.9504,0.5235030364372927
16356,71,3,1,0,3,52716.327112,2,3016695.9504,0.5235030364372927
16357,71,3,1,0,3,52716.327112,2,3017731.548,0.5237398785424185
16358,71,3,1,0,3,53887.801048,2,3017731.548,0.5237398785424185
16359,71,3,1,0,3,53781.303417,2,3016695.9504,0.5235030364372927
16365,53,2,1,0,1,88393.033339,4,373125.83279,11.031953021784512
16366,53,2,1,0,1,88393.033339,4,366912.2469,11.031953021784512
16367,53,2,1,0,1,88393.033339,4,370019.03984,11.031953021784512
16368,53,2,1,0,1,88393.033339,4,434226.09406,11.031953021784512
16369,53,2,1,0,1,88393.033339,4,344129.09863,11.031953021784512
16380,65,4,1,0,1,221515.0715,2,1178924.3632,2.3958366678852543
16381,65,4,1,0,1,221515.0715,2,1178924.3632,2.3958366678852543
16382,65,4,1,0,1,221515.0715,2,1178924.3632,2.394632734197998
16383,65,4,1,0,1,220450.0952,2,1178924.3632,2.394411285046992
16384,65,4,1,0,1,220450.0952,2,1178924.3632,2.394411285046992
16385,69,4,1,0,2,719923.98238,2,2772294.9053,0.7572811176622645
16386,69,4,1,0,2,719923.98238,2,2771259.3076,0.7572811176622645
16387,69,4,1,0,2,718859.00607,2,2772294.9053,0.7571191636093904
16388,69,4,1,0,2,719923.98238,2,2771259.3076,0.7572811176622645
16389,69,4,1,0,2,719923.98238,2,2771259.3076,0.7572811176622645
16400,65,4,1,0,3,52183.838959,4,1001422.9262,1.136294376454175
16401,65,4,1,0,3,46858.957433,4,947571.84847,1.1533742063085584
16402,65,4,1,0,3,37274.170685,4,906147.94252,1.1155835181570306
16403,65,4,1,0,3,41534.075906,4,991895.42782,1.1076506330794549
16404,65,4,1,0,3,47923.933738,4,865759.63423,1.1217280987016984
16460,55,1,1,2,3,51118.862654,3,62933.269105,5.358354663114515
16461,55,1,1,2,3,51118.862654,3,72377.91966,5.359627947539163
16462,55,1,1,2,3,51118.862654,3,59733.272371,5.359627947539163
16463,55,1,1,2,3,51118.862654,3,54431.01241,5.361648407936757
16464,55,1,1,2,3,51118.862654,3,55508.033965,5.360883128068764
16465,63,2,1,1,2,40469.099601,3,697992.81515,1.192927314252413
16466,63,2,1,1,2,40469.099601,3,697992.81515,1.192927314252413
16467,63,2,1,1,2,40469.099601,3,697992.81515,1.192927314252413
16468,63,2,1,1,2,40469.099601,3,696957.2175,1.192927314252413
16469,63,2,1,1,2,40469.099601,3,697992.81515,1.192927314252413
16470,50,4,1,2,2,3194928.9159,1,74463613.325,4.527480677748159
16473,50,4,1,2,2,3194928.9159,1,74712156.76,4.401612531717688
16476,45,4,1,2,1,149096.68274,4,342679.26192,16.38700046607756
16478,45,4,1,2,1,149096.68274,4,334529.10843,16.869034890569697
16480,51,4,1,1,2,413210.80645,2,5459774.3632,3.725100881144261
16481,51,4,1,1,2,413210.80645,2,5250376.5186,3.725821773765954
16482,51,4,1,1,2,412145.83015,2,5363153.1025,3.7218575126350752
16483,51,4,1,1,2,412145.83015,2,5402712.9327,3.721136620013381
16484,51,4,1,1,2,413210.80645,2,5471062.3775,3.72625707025698
16500,68,2,1,0,1,69223.459844,4,208206.90725,1.2905582199734418
16503,68,2,1,0,1,69223.459844,4,208206.90725,1.2758878401586975
16504,68,2,1,0,1,69223.459844,4,208206.90725,1.275333288056422
16510,66,4,2,0,1,220450.0952,3,4174494.1215,0.6581770002323417
16511,66,4,2,0,1,220450.0952,3,4173458.5238,0.6580217843288113
16512,66,4,2,0,1,220450.0952,3,4081290.3331,0.6581770002323417
16513,66,4,2,0,1,220450.0952,3,4164138.145,0.6581770002323417
16514,66,4,2,0,1,220450.0952,3,3893847.1587,0.6581770002323417
16518,43,4,1,3,1,212995.26106,3,684219.36643,13.807351336943608
16519,43,4,1,3,1,212995.26106,3,663921.65251,13.821260476771974
16525,70,3,1,0,2,30437022.805,3,316178318.09,0.519617559781793
16526,70,3,1,0,2,29414645.552,3,301575355.65,0.523211960684354
16527,70,3,1,0,2,30277276.359,3,315730939.91,0.5147495961563964
16528,70,3,1,0,2,30181428.492,3,315828286.09,0.5157414323929992
16529,70,3,1,0,2,30106880.151,3,327040701.83,0.5101136110989782
16530,57,2,2,0,3,23216.483455,4,337604.83344,1.298450308913402
16531,57,2,2,0,3,22151.50715,4,332323.28543,1.1727192161331712
16532,57,2,2,0,3,22151.50715,4,390420.31352,1.2520080687921842
16533,57,2,2,0,3,22151.50715,4,414135.49967,1.2186578442196558
16545,23,3,1,0,1,37274.170685,4,54990.23514,98.60433006234564
16546,23,3,1,0,1,37274.170685,4,54990.23514,98.60433006234564
16547,23,3,1,0,1,37274.170685,4,52919.039843,98.60433006234564
16548,23,3,1,0,1,37274.170685,4,53954.637492,98.60433006234564
16549,23,3,1,0,1,37274.170685,4,52919.039843,98.60433006234564
16550,52,4,1,1,1,247074.50283,3,1993732.5931,4.293043662655705
16551,52,4,1,1,1,247074.50283,3,1983376.6166,4.30160614484566
16552,52,4,1,1,1,247074.50283,3,1982341.0189,4.30160614484566
16553,52,4,1,1,1,247074.50283,3,1992696.9954,4.30160614484566
16554,52,4,1,1,1,247074.50283,3,1982341.0189,4.30160614484566
16615,26,4,2,0,1,57508.720486,2,296802.28609,33.60556627752881
16616,26,4,2,0,1,57508.720486,2,296698.72632,33.93063389332548
16617,26,4,2,0,1,56443.744181,2,296698.72632,33.635914784168605
16618,26,4,2,0,1,56443.744181,2,296698.72632,33.635914784168605
16619,26,4,2,0,1,56443.744181,2,297734.32397,33.635914784168605
16626,45,4,1,1,1,489889.10043,3,2087454.1803,13.116996121454758
16628,45,4,1,1,1,514383.55546,3,2201162.8021,13.662456935654802
16635,59,4,1,0,1,135251.99077,3,3237278.2495,1.4530996842951214
16636,59,4,1,0,1,135251.99077,3,3322197.2567,1.4328477861940858
16637,59,4,1,0,1,150161.65905,3,3147181.2541,1.573535944413596
16638,59,4,1,0,1,126732.18033,3,3434041.8027,1.4539855147114835
16639,59,4,1,0,1,124602.22772,3,3277666.5578,1.3850530274566617
16640,56,3,1,1,1,82003.175508,4,309747.25669,8.330076481508057
16641,56,3,1,1,1,82003.175508,4,306226.22469,8.330076481508057
16642,56,3,1,1,1,69223.459844,4,307986.74069,7.660940241892743
16643,56,3,1,1,1,74548.341371,4,310368.61528,7.939746316082716
16644,56,3,1,1,1,66028.530928,4,310057.93599,7.493657186989669
16659,50,2,1,2,1,77743.270286,4,65346.211626,18.95007938733649
16675,51,4,2,0,1,116082.41728,3,840387.49184,7.136957196045623
16676,51,4,2,0,1,116082.41728,3,846601.07773,7.136957196045623
16677,51,4,2,0,1,116082.41728,3,859028.24951,7.136957196045623
16678,51,4,2,0,1,116082.41728,3,850743.46832,7.136957196045623
16679,51,4,2,0,1,116082.41728,3,855921.45656,7.136957196045623
16685,65,4,1,0,2,3099081.0484,1,30786246.897,1.3037907594475144
16686,65,4,1,0,2,3099081.0484,1,30786246.897,1.3037075462907404
16687,65,4,1,0,2,3099081.0484,1,30786246.897,1.305456923269845
16688,65,4,1,0,2,3099081.0484,1,30786246.897,1.3046875267425309
16689,65,4,1,0,2,3099081.0484,1,30786246.897,1.3052436398197056
16700,37,2,1,1,1,64963.554623,4,19987.034618,57.27539888575643
16701,37,2,1,1,1,64963.554623,4,16921.665578,57.264100958369866
16702,37,2,1,1,1,64963.554623,4,30115.179621,57.30935247624127
16703,37,2,1,1,1,64963.554623,4,29918.416068,57.33487670539833
16704,37,2,1,1,1,64963.554623,4,18682.181581,57.34907876078991
16710,29,2,1,3,1,25559.431327,3,42055.620509,72.68633350530592
16711,29,2,1,3,1,23429.478716,3,34516.469628,82.81124890512278
16712,29,2,1,3,1,18104.59719,3,38420.672763,67.79383722311124
16714,29,2,1,3,1,21299.526106,3,37571.482691,71.22264207665059
16720,76,4,1,0,3,1228982.6563,2,16641018.615,0.4783787223198495
16721,76,4,1,0,3,1208748.1065,2,14794548.008,0.477235831130498
16722,76,4,1,0,3,1324830.5238,2,15168398.759,0.4775835897535699
16723,76,4,1,0,3,1208748.1065,2,14434160.026,0.4784426476401586
16724,76,4,1,0,3,1261996.9218,2,16024838.014,0.4784199497311304
16735,35,2,1,2,1,58573.696791,4,227624.36316,26.3400181399797
16736,35,2,1,2,1,58573.696791,4,216543.46832,26.3400181399797
16737,35,2,1,2,1,58573.696791,4,221410.77727,26.3400181399797
16738,35,2,1,2,1,58573.696791,4,210951.24102,26.3400181399797
16739,35,2,1,2,1,57508.720486,4,217164.82691,26.10667045409468
16755,37,3,1,3,1,125667.20402,3,484659.69954,17.03804443163817
16756,37,3,1,3,1,125667.20402,3,483106.30307,17.0416035638357
16757,37,3,1,3,1,125667.20402,3,489319.88896,16.917092244002145
16758,37,3,1,3,1,126732.18033,3,489423.44873,17.083404208736173
16759,37,3,1,3,1,125667.20402,3,491391.08426,16.954086894998298
16760,53,4,1,1,2,212995.26106,4,12844828.315,1.9829351395869736
16761,53,4,1,1,2,212995.26106,4,13564154.442,1.99370214955322
16762,53,4,1,1,2,212995.26106,4,28532889.974,1.8330086954030609
16763,53,4,1,1,2,212995.26106,4,8702230.6009,1.8709802331722707
16764,53,4,1,1,2,212995.26106,4,14769279.425,1.9409742442494824
16770,85,1,1,0,3,124602.22772,3,2724657.4135,0.5488373648270912
16771,85,1,1,0,3,124602.22772,3,2667699.5428,0.5419821001713114
16772,85,1,1,0,3,124602.22772,3,2651440.6597,0.5426975668759625
16773,85,1,1,0,3,124602.22772,3,2694625.0816,0.5520426863979624
16774,85,1,1,0,3,124602.22772,3,2812683.2136,0.556015082527618
16785,63,4,1,0,2,818966.77877,3,3434041.8027,3.044279934660823
16789,63,4,1,0,2,817901.80247,3,3434041.8027,3.0386288285356864
16791,43,4,1,0,1,101172.749,2,459494.67668,19.919970571101263
16792,43,4,1,0,1,101172.749,2,438409.90856,20.27433822271029
16793,43,4,1,0,1,101172.749,2,445514.10843,20.13679215209902
16815,33,2,2,0,1,53248.815265,2,34485.401698,42.31052504658906
16816,33,2,2,0,1,53248.815265,2,34278.282169,42.74257946672152
16817,33,2,2,0,1,53248.815265,2,33242.68452,42.74257946672152
16818,33,2,2,0,1,53248.815265,2,34381.841933,42.74257946672152
16819,33,2,2,0,1,53248.815265,2,34485.401698,42.74257946672152
16820,57,4,2,0,3,143771.80121,1,3802093.2071,1.3110859130532622
16821,57,4,2,0,3,156551.51688,1,3936720.9014,1.317514529022848
16822,57,4,2,0,3,157616.49318,1,4155232.0052,1.2866448929702976
16823,57,4,2,0,3,162941.37471,1,3833161.1365,1.349921459814816
16824,57,4,2,0,3,150161.65905,1,3914973.3508,1.3065998309953568
16846,57,4,1,2,1,877540.47556,3,17766713.259,1.5550675996106524
16855,70,4,2,0,2,71353.412455,3,538510.77727,1.0835972850665498
16856,70,4,2,0,2,71353.412455,3,549902.3514,1.064480316641753
16857,70,4,2,0,2,71353.412455,3,682458.85042,0.9230206143574072
16858,70,4,2,0,2,72418.38876,3,546795.55846,1.0700084709150932
16859,70,4,2,0,2,71353.412455,3,649319.72567,0.9473513687661566
16875,40,4,1,1,1,154421.56427,3,232077.43305,73.78142322293142
16876,40,4,1,1,1,154421.56427,3,238291.01894,74.34924127513449
16877,40,4,1,1,1,154421.56427,3,657708.06662,74.00463208683887
16878,40,4,1,1,1,155486.54057,3,352206.76029,73.93209587349403
16879,40,4,1,1,1,154421.56427,3,228970.6401,73.78142322293142
16884,58,4,1,1,1,341857.394,2,490873.28543,7.803643720770273
16895,50,4,1,2,1,104367.67792,2,683287.32854,6.8611695980091945
16896,50,4,1,2,1,104367.67792,2,684322.92619,6.8611695980091945
16897,50,4,1,2,1,104367.67792,2,684322.92619,6.8611695980091945
16898,50,4,1,2,1,104367.67792,2,684322.92619,6.8611695980091945
16899,50,4,1,2,1,104367.67792,2,683287.32854,6.8611695980091945
16900,53,2,1,0,1,138446.91969,2,487766.49249,7.634027392184946
16901,53,2,1,0,1,138446.91969,2,487766.49249,7.634027392184946
16902,53,2,1,0,1,138446.91969,2,487766.49249,7.634027392184946
16903,53,2,1,0,1,138446.91969,2,487766.49249,7.634027392184946
16904,53,2,1,0,1,138446.91969,2,488802.09014,7.634027392184946
16910,75,4,1,0,3,4462250.7192,2,77235908.23,0.4714112409995438
16911,75,4,1,0,3,4667791.1461,2,30087218.485,0.4662022112572699
16912,75,4,1,0,3,4417521.7144,2,150850435.04,0.4624788389540729
16913,75,4,1,0,3,4921255.5068,2,47361815.741,0.4638615307211765
16914,75,4,1,0,3,4938295.1276,2,51684503.886,0.4632913003095879
16925,49,2,1,3,1,156551.51688,3,342368.58263,12.242005089949512
16926,49,2,1,3,1,156551.51688,3,287544.04311,12.254336392618434
16927,49,2,1,3,1,155486.54057,3,297340.79686,12.224573848636847
16928,49,2,1,3,1,155486.54057,3,261105.23514,12.224442930797858
16929,49,2,1,3,1,156551.51688,3,264325.94383,12.259865164616125
16950,48,3,1,3,2,297128.38918,3,2294159.4709,4.646214169616705
16951,48,3,1,3,2,297128.38918,3,2250664.3697,4.646214169616705
16952,48,3,1,3,2,297128.38918,3,2608981.1561,4.639076978022246
16953,48,3,1,3,2,297128.38918,3,2234094.8073,4.646214169616705
16954,48,3,1,3,2,297128.38918,3,2550987.6878,4.647005403849683
16970,61,4,1,1,1,2364247.3978,2,58035927.825,1.085634971850829
16971,61,4,1,1,1,2406846.45,2,57251980.405,1.0801474371696185
16972,61,4,1,1,1,2385546.9239,2,62310874.918,1.0579657277201595
16973,61,4,1,1,1,2396196.6869,2,62276700.196,1.0666514455375418
16974,61,4,1,1,1,2417496.213,2,60260391.574,1.0684788181044156
16975,54,2,2,3,2,15974.644579,3,316167.96212,1.7381851236755574
16977,54,2,2,3,2,18104.59719,3,159896.27694,2.3295604435953194
16980,42,2,1,2,1,74548.341371,3,375714.82691,18.6509623502058
16981,42,2,1,2,1,73483.365065,3,376129.06597,18.466035115470262
16982,42,2,1,2,1,74548.341371,3,373540.07185,18.690442152709217
16983,42,2,1,2,1,73483.365065,3,375300.58785,18.621731935028507
16984,42,2,1,2,1,74548.341371,3,377786.02221,18.57161446268084
16985,66,3,2,0,1,195955.64017,3,1770064.2129,0.9663848385459132
16986,66,3,2,0,1,195955.64017,3,1770064.2129,0.9621296464759485
16987,66,3,2,0,1,194890.66387,3,1771099.8106,0.9673965832861948
16988,66,3,2,0,1,195955.64017,3,1770996.2508,0.9626309258128168
16989,66,3,2,0,1,194890.66387,3,1770064.2129,0.9606262384380296
17000,47,2,1,1,1,100107.7727,3,210070.98302,14.603018709438786
17001,47,2,1,1,1,100107.7727,3,209346.06466,14.603018709438786
17002,47,2,1,1,1,100107.7727,3,210371.30634,14.603018709438786
17003,47,2,1,1,1,99042.796392,3,208206.90725,14.527702748285002
17004,47,2,1,1,1,99042.796392,3,210278.10255,14.527702748285002
17015,45,3,1,2,1,156551.51688,2,1278963.096,14.4643279152104
